ID,Data,Cliente,Produto,Categoria,Quantidade,Preço,Estado
1970,2025-05-26,Ana Silva,Jaqueta,Roupas,1,354.72,BA
1971,2023-04-20,Desconhecido,Cortina,Casa,2,187.29,BA
1972,2024-06-26,Maria Oliveira,Laptop A,Eletrônicos,4,3473.0,PR
1973,2023-02-25,Ana Silva,Perfume,Beleza,3,199.27,SP
1974,2022-04-23,Carlos Pereira,Cortina,Casa,5,203.86,PR
1975,2023-01-17,Mariana Alves,Smartwatch Z,Eletrônicos,5,758.65,MG
1976,2022-03-29,Maria Oliveira,Shampoo,Beleza,4,20.01,BA
1977,2021-11-16,Mariana Alves,Jaqueta,Roupas,2,336.54,MG
1978,2023-04-17,Carlos Pereira,Shampoo,Eletrônicos,3,22.07,SP
1979,2023-08-14,João Souza,Camiseta,Roupas,437,41.9,SP
1980,2022-05-31,Maria Oliveira,Carregador Y,Eletrônicos,3,34.53,SP
1981,2020-02-09,Desconhecido,Perfume,Eletrônicos,4,231.47,RJ
1982,2025-03-21,João Souza,Panela,Casa,2,94.99,MG
1983,2023-03-07,Mariana Alves,Camiseta,Roupas,1,50.3,BA
1984,2023-02-12,Mariana Alves,Perfume,Beleza,2,183.19,PR
1985,2024-11-17,Maria Oliveira,Camiseta,Roupas,1,45.21,SP
1986,2025-07-16,Ana Silva,Calça Jeans,Roupas,4,128.99,SP
1987,2021-05-23,João Souza,Perfume,Beleza,2,210.43,PR
1988,2024-04-17,Mariana Alves,Perfume,Eletrônicos,3,187.48,SP
1989,2020-01-20,Maria Oliveira,Smartwatch Z,Eletrônicos,2,769.06,SP
1990,2020-06-09,Desconhecido,Shampoo,Eletrônicos,2,19.99,BA
1991,2021-01-24,Desconhecido,Calça Jeans,Roupas,1,140.14,MG
1992,2023-11-17,Ana Silva,Cortina,Casa,1,198.54,BA
1993,2020-11-07,Maria Oliveira,Cortina,Casa,3,188.39,
1994,2021-05-12,Mariana Alves,Fone X,Eletrônicos,1,149.95,RJ
1995,2020-07-14,João Souza,Carregador Y,Eletrônicos,5,27.93,
1996,2024-11-19,João Souza,Laptop A,Eletrônicos,5,3765.14,RS
1997,2024-02-19,Desconhecido,Perfume,Eletrônicos,4,191.95,RS
1998,2020-06-25,Ana Silva,Camiseta,Roupas,5,42.96,RJ
1999,2023-10-09,Maria Oliveira,Laptop A,Eletrônicos,3,3409.43,PR
2000,2025-03-02,João Souza,Camiseta,Roupas,3,42.76,RS
2001,2024-08-19,Desconhecido,Laptop A,Eletrônicos,3,3601.53,PR
2002,2025-11-05,Maria Oliveira,Jaqueta,Roupas,1,301.32,BA
2003,2022-07-14,Maria Oliveira,Jaqueta,Roupas,1,296.99,SP
2004,2023-12-16,Desconhecido,Shampoo,Beleza,246,20.43,RS
2005,2020-11-15,Carlos Pereira,Shampoo,Eletrônicos,5,19.37,SP
2006,2022-04-06,Carlos Pereira,Calça Jeans,Roupas,4,127.93,SP
2007,2023-10-26,Mariana Alves,Vassoura,Casa,2,21.5,
2008,2023-07-07,Desconhecido,Vassoura,Casa,3,23.96,SP
2009,2025-08-28,João Souza,Calça Jeans,Roupas,2,125.01,MG
2010,2025-01-27,Carlos Pereira,Camiseta,Roupas,4,40.79,RJ
2011,2024-09-28,Desconhecido,Jaqueta,Roupas,4,340.17,PR
2012,2021-02-22,Carlos Pereira,Fone X,Eletrônicos,2,149.68,RJ
2013,2020-08-03,João Souza,Camiseta,Roupas,4,41.17,BA
2014,2025-01-28,Maria Oliveira,Fone X,Eletrônicos,3,138.04,MG
2015,2024-11-02,João Souza,Vassoura,Casa,7,21.89,MG
2016,2025-09-11,Ana Silva,Cortina,Casa,339,209.39,MG
2017,2021-02-04,Desconhecido,Vassoura,Casa,317,24.16,MG
2018,2022-03-05,João Souza,Panela,Casa,1,120.4,PR
2019,2023-04-02,Mariana Alves,Panela,Casa,2,109.73,PR
2020,2020-07-23,Ana Silva,Camiseta,Roupas,2,41.07,SP
2021,2020-05-26,João Souza,Fone X,Eletrônicos,2,114.3,RJ
2022,2022-07-16,Carlos Pereira,Panela,Casa,98,111.19,RJ
2023,2023-03-01,João Souza,Laptop A,Eletrônicos,3,3403.02,MG
2024,2023-03-25,Desconhecido,Shampoo,Eletrônicos,2,19.86,SP
2025,2025-08-23,Desconhecido,Jaqueta,Roupas,3,279.52,RJ
2026,2021-11-28,Desconhecido,Laptop A,Eletrônicos,5,3181.5,SP
2027,2023-09-22,João Souza,Perfume,Eletrônicos,3,235.69,MG
2028,2023-09-30,João Souza,Camiseta,Roupas,2,36.76,SP
2029,2020-02-09,Carlos Pereira,Shampoo,Beleza,2,24.21,BA
2030,2022-10-10,Ana Silva,Shampoo,Eletrônicos,2,20.19,PR
2031,2023-04-05,Mariana Alves,Panela,Casa,5,103.15,RS
2032,2021-08-23,Ana Silva,Jaqueta,Roupas,4,276.17,MG
2033,2025-01-27,Desconhecido,Jaqueta,Roupas,1,319.53,RJ
2034,2025-06-15,Maria Oliveira,Panela,Casa,3,139.95,
2035,2023-12-15,Desconhecido,Jaqueta,Roupas,1,337.17,RS
2036,2025-06-06,Maria Oliveira,Shampoo,Beleza,80,18.42,SP
2037,2024-08-07,Desconhecido,Carregador Y,Eletrônicos,3,40.2,BA
2038,2020-05-06,Mariana Alves,Cortina,Casa,3,204.2,RJ
2039,2020-12-31,Carlos Pereira,Shampoo,Beleza,3,22.21,RJ
2040,2025-01-14,Maria Oliveira,Perfume,Beleza,5,165.51,MG
2041,2024-05-20,Maria Oliveira,Camiseta,Roupas,4,48.43,SP
2042,2023-11-07,Carlos Pereira,Vassoura,Casa,2,27.31,RS
2043,2023-11-22,Ana Silva,Perfume,Eletrônicos,3,206.73,PR
2044,2021-08-25,Desconhecido,Carregador Y,Eletrônicos,2,42.29,PR
2045,2021-10-28,Carlos Pereira,Camiseta,Roupas,3,42.15,RS
2046,2023-04-22,Carlos Pereira,Shampoo,Eletrônicos,2,19.28,RJ
2047,2021-05-20,Carlos Pereira,Camiseta,Roupas,3,44.21,MG
2048,2023-12-13,Ana Silva,Camiseta,Roupas,5,45.46,MG
2049,2023-03-06,Ana Silva,Camiseta,Roupas,3,41.63,RS
2050,2022-03-16,Mariana Alves,Carregador Y,Eletrônicos,3,43.48,RJ
2051,2020-11-05,Maria Oliveira,Jaqueta,Roupas,3,294.65,PR
2052,2024-01-05,Carlos Pereira,Carregador Y,Eletrônicos,3,36.47,RJ
2053,2023-06-26,Mariana Alves,Vassoura,Casa,1,25.94,MG
2054,2021-07-24,Maria Oliveira,Smartwatch Z,Eletrônicos,1,717.4,BA
2055,2022-03-28,Maria Oliveira,Carregador Y,Eletrônicos,4,42.16,PR
2056,2025-03-03,Carlos Pereira,Panela,Casa,6,114.84,SP
2057,2024-12-15,Mariana Alves,Perfume,Beleza,3,208.9,BA
2058,2023-12-21,Carlos Pereira,Cortina,Casa,2,178.84,BA
2059,2020-04-23,Carlos Pereira,Laptop A,Eletrônicos,4,3765.14,PR
2060,2023-05-23,Mariana Alves,Cortina,Casa,5,194.07,SP
2061,2023-04-16,Carlos Pereira,Smartwatch Z,Eletrônicos,437,640.18,PR
2062,2020-01-25,Mariana Alves,Panela,Casa,3,103.4,SP
2063,2020-08-12,Desconhecido,Carregador Y,Eletrônicos,3,39.76,PR
2064,2021-02-02,Mariana Alves,Vassoura,Casa,3,23.06,MG
2065,2020-09-06,Desconhecido,Shampoo,Beleza,2,20.27,RS
2066,2022-04-19,Mariana Alves,Panela,Casa,1,139.52,RJ
2067,2021-09-25,Desconhecido,Jaqueta,Roupas,3,255.7,SP
2068,2025-06-09,Ana Silva,Fone X,Eletrônicos,1,154.9,SP
2069,2021-05-10,João Souza,Camiseta,Roupas,3,43.1,BA
2070,2020-10-04,Carlos Pereira,Shampoo,Eletrônicos,6,19.46,RJ
2071,2024-07-15,João Souza,Jaqueta,Roupas,2,273.43,RJ
2072,2024-12-03,Carlos Pereira,Fone X,Eletrônicos,3,144.55,SP
2073,2021-08-03,João Souza,Vassoura,Casa,1,24.91,RS
2074,2022-03-31,Carlos Pereira,Calça Jeans,Roupas,4,121.61,PR
2075,2021-02-13,Maria Oliveira,Perfume,Beleza,2,247.42,MG
2076,2024-04-29,Carlos Pereira,Cortina,Casa,2,231.03,SP
2077,2020-04-24,Carlos Pereira,Smartwatch Z,Eletrônicos,2,929.73,SP
2078,2023-05-25,Desconhecido,Perfume,Beleza,4,203.07,SP
2079,2023-12-23,Carlos Pereira,Cortina,Casa,3,156.29,SP
2080,2021-10-10,Mariana Alves,Panela,Casa,6,134.95,MG
2081,2024-05-18,João Souza,Shampoo,Beleza,4,17.15,MG
2082,2023-10-21,Desconhecido,Carregador Y,Eletrônicos,1,39.32,RS
2083,2023-05-25,Ana Silva,Perfume,Beleza,4,233.23,MG
2084,2025-04-16,Mariana Alves,Vassoura,Casa,3,25.11,BA
2085,2022-11-27,Desconhecido,Jaqueta,Roupas,3,286.83,PR
2086,2023-11-26,Ana Silva,Shampoo,Eletrônicos,6,22.08,
2087,2021-10-13,Ana Silva,Shampoo,Beleza,2,20.43,BA
2088,2025-05-05,João Souza,Camiseta,Roupas,4,40.09,SP
2089,2024-04-22,Ana Silva,Perfume,Eletrônicos,1,224.11,SP
2090,2020-06-02,Carlos Pereira,Jaqueta,Roupas,2,254.23,PR
2091,2020-04-30,Maria Oliveira,Smartwatch Z,Eletrônicos,7,941.88,MG
2092,2021-06-29,João Souza,Calça Jeans,Roupas,165,122.39,BA
2093,2023-03-17,João Souza,Smartwatch Z,Eletrônicos,1,894.18,
2094,2022-02-26,Mariana Alves,Shampoo,Eletrônicos,2,23.67,RJ
2095,2020-05-16,Ana Silva,Calça Jeans,Roupas,1,110.54,PR
2096,2020-10-21,João Souza,Perfume,Beleza,151,196.73,RJ
2097,2022-04-29,Mariana Alves,Calça Jeans,Roupas,7,125.69,PR
2098,2021-07-18,Carlos Pereira,Vassoura,Casa,1,27.09,MG
2099,2020-10-17,João Souza,Cortina,Casa,2,210.63,SP
2100,2021-04-28,João Souza,Perfume,Eletrônicos,6,272.82,SP
2101,2022-07-06,Maria Oliveira,Vassoura,Casa,1,24.42,MG
2102,2020-10-05,Maria Oliveira,Laptop A,Eletrônicos,2,3765.14,
2103,2025-08-10,Carlos Pereira,Shampoo,Beleza,3,21.72,BA
2104,2021-03-30,Maria Oliveira,Shampoo,Beleza,2,21.47,SP
2105,2023-10-16,Maria Oliveira,Calça Jeans,Roupas,344,111.72,RS
2106,2020-08-31,João Souza,Vassoura,Casa,1,24.72,MG
2107,2020-09-12,Carlos Pereira,Fone X,Eletrônicos,4,173.31,MG
2108,2020-10-16,Mariana Alves,Shampoo,Beleza,187,22.74,BA
2109,2025-05-15,Maria Oliveira,Shampoo,Eletrônicos,3,17.29,SP
2110,2025-07-27,Desconhecido,Calça Jeans,Roupas,3,119.12,BA
2111,2023-05-27,Ana Silva,Shampoo,Eletrônicos,4,19.7,RS
2112,2022-03-14,Desconhecido,Shampoo,Beleza,3,22.48,BA
2113,2025-05-28,Carlos Pereira,Vassoura,Casa,4,23.95,SP
2114,2024-10-26,Mariana Alves,Fone X,Eletrônicos,7,151.85,BA
2115,2021-04-28,Maria Oliveira,Calça Jeans,Roupas,4,115.64,MG
2116,2020-08-25,João Souza,Fone X,Eletrônicos,2,154.61,RJ
2117,2024-08-18,Ana Silva,Camiseta,Roupas,3,41.87,SP
2118,2020-08-20,Carlos Pereira,Carregador Y,Eletrônicos,3,37.68,SP
2119,2023-07-10,Mariana Alves,Shampoo,Beleza,3,19.83,RJ
2120,2021-06-15,Carlos Pereira,Shampoo,Beleza,185,19.66,PR
2121,2020-11-10,Maria Oliveira,Panela,Casa,60,131.97,BA
2122,2024-01-02,Carlos Pereira,Calça Jeans,Roupas,3,115.94,RS
2123,2023-04-13,Mariana Alves,Calça Jeans,Roupas,3,107.86,RS
2124,2025-08-24,Ana Silva,Calça Jeans,Roupas,2,149.07,RS
2125,2025-06-14,Ana Silva,Camiseta,Roupas,3,46.04,
2126,2022-08-02,Desconhecido,Panela,Casa,3,127.56,SP
2127,2024-03-05,Ana Silva,Jaqueta,Roupas,7,292.85,BA
2128,2025-02-01,Ana Silva,Panela,Casa,3,108.81,RJ
2129,2023-12-02,Maria Oliveira,Fone X,Eletrônicos,3,155.27,RJ
2130,2024-04-21,Ana Silva,Cortina,Casa,2,213.52,BA
2131,2020-06-30,João Souza,Panela,Casa,1,133.02,PR
2132,2024-10-31,Desconhecido,Camiseta,Roupas,5,43.95,BA
2133,2023-11-25,Mariana Alves,Calça Jeans,Roupas,1,129.31,RS
2134,2022-06-05,Maria Oliveira,Perfume,Beleza,2,210.64,
2135,2024-10-17,Ana Silva,Cortina,Casa,1,225.01,RS
2136,2023-03-23,Carlos Pereira,Perfume,Beleza,2,218.84,SP
2137,2024-10-04,Desconhecido,Camiseta,Roupas,2,36.42,SP
2138,2023-02-23,Ana Silva,Jaqueta,Roupas,3,281.57,RJ
2139,2023-10-14,Ana Silva,Perfume,Beleza,2,210.99,MG
2140,2023-01-05,Desconhecido,Shampoo,Beleza,2,21.6,SP
2141,2023-06-11,Maria Oliveira,Smartwatch Z,Eletrônicos,3,816.65,BA
2142,2020-11-03,Ana Silva,Panela,Casa,3,118.89,MG
2143,2025-05-20,Carlos Pereira,Shampoo,Eletrônicos,3,19.85,RJ
2144,2023-07-10,Carlos Pereira,Carregador Y,Eletrônicos,5,32.92,RS
2145,2023-02-05,Carlos Pereira,Laptop A,Eletrônicos,3,3527.08,PR
2146,2021-12-15,Mariana Alves,Shampoo,Beleza,1,18.74,RJ
2147,2021-04-13,João Souza,Perfume,Beleza,3,243.63,PR
2148,2023-07-23,Mariana Alves,Camiseta,Roupas,4,47.96,RS
2149,2022-11-27,Ana Silva,Perfume,Beleza,3,260.79,BA
2150,2020-07-02,Maria Oliveira,Fone X,Eletrônicos,2,174.03,BA
2151,2024-12-22,Mariana Alves,Laptop A,Eletrônicos,156,3525.41,RJ
2152,2023-08-27,Desconhecido,Panela,Casa,4,112.28,PR
2153,2024-10-12,João Souza,Perfume,Eletrônicos,4,236.91,PR
2154,2024-01-15,Carlos Pereira,Perfume,Beleza,2,220.8,BA
2155,2023-04-19,João Souza,Camiseta,Roupas,6,40.67,RJ
2156,2021-09-06,Ana Silva,Shampoo,Beleza,1,19.64,RS
2157,2023-07-06,João Souza,Vassoura,Casa,3,25.24,SP
2158,2021-06-09,Desconhecido,Fone X,Eletrônicos,3,173.34,RJ
2159,2025-08-24,Mariana Alves,Fone X,Eletrônicos,3,148.75,PR
2160,2025-04-18,Maria Oliveira,Camiseta,Roupas,2,49.94,
2161,2023-04-15,Maria Oliveira,Calça Jeans,Roupas,3,102.53,RJ
2162,2025-02-10,Desconhecido,Laptop A,Eletrônicos,1,3765.14,BA
2163,2024-08-06,Ana Silva,Jaqueta,Roupas,3,284.76,BA
2164,2020-11-09,Desconhecido,Vassoura,Casa,4,27.04,RJ
2165,2025-12-01,João Souza,Shampoo,Beleza,5,17.15,BA
2166,2022-09-30,Desconhecido,Shampoo,Beleza,2,20.02,PR
2167,2022-12-02,Maria Oliveira,Camiseta,Roupas,2,40.54,SP
2168,2024-07-31,Mariana Alves,Smartwatch Z,Eletrônicos,5,777.06,PR
2169,2022-03-22,Carlos Pereira,Shampoo,Eletrônicos,2,17.69,SP
2170,2024-09-10,Mariana Alves,Vassoura,Casa,5,23.31,SP
2171,2021-06-01,Carlos Pereira,Shampoo,Eletrônicos,3,20.03,SP
2172,2021-06-26,Carlos Pereira,Camiseta,Roupas,3,50.12,MG
2173,2022-09-15,Ana Silva,Calça Jeans,Roupas,3,104.28,PR
2174,2021-03-17,Ana Silva,Calça Jeans,Roupas,3,115.88,MG
2175,2025-01-16,Maria Oliveira,Vassoura,Casa,3,18.89,SP
2176,2022-01-21,João Souza,Perfume,Eletrônicos,5,197.63,PR
2177,2025-01-31,Maria Oliveira,Panela,Casa,2,119.78,BA
2178,2023-02-18,João Souza,Calça Jeans,Roupas,3,118.59,MG
2179,2020-07-16,Maria Oliveira,Calça Jeans,Roupas,1,123.6,MG
2180,2021-12-31,Ana Silva,Calça Jeans,Roupas,1,100.13,BA
2181,2023-02-13,Ana Silva,Calça Jeans,Roupas,6,122.16,SP
2182,2021-04-30,Maria Oliveira,Cortina,Casa,1,198.06,RJ
2183,2021-11-24,Maria Oliveira,Shampoo,Beleza,1,19.18,RJ
2184,2023-02-15,Ana Silva,Jaqueta,Roupas,1,331.45,
2185,2025-09-14,Ana Silva,Shampoo,Beleza,130,24.63,BA
2186,2022-03-10,Carlos Pereira,Perfume,Eletrônicos,3,224.56,RJ
2187,2023-02-28,Desconhecido,Vassoura,Casa,3,19.14,SP
2188,2025-02-01,Ana Silva,Smartwatch Z,Eletrônicos,5,869.65,MG
2189,2025-07-13,Ana Silva,Carregador Y,Eletrônicos,5,38.31,RS
2190,2021-04-22,Ana Silva,Jaqueta,Roupas,3,273.25,SP
2191,2023-09-01,Mariana Alves,Calça Jeans,Roupas,4,120.84,BA
2192,2025-10-01,Desconhecido,Camiseta,Roupas,2,45.03,MG
2193,2021-02-15,João Souza,Vassoura,Casa,3,20.89,
2194,2020-05-25,João Souza,Smartwatch Z,Eletrônicos,4,825.41,
2195,2022-06-20,Maria Oliveira,Panela,Casa,5,97.05,BA
2196,2022-05-02,Maria Oliveira,Laptop A,Eletrônicos,5,3654.68,PR
2197,2020-12-29,Ana Silva,Panela,Casa,1,132.93,BA
2198,2022-05-04,Ana Silva,Vassoura,Casa,1,22.25,RJ
2199,2024-04-06,Desconhecido,Calça Jeans,Roupas,4,111.29,BA
2200,2022-01-07,João Souza,Jaqueta,Roupas,3,316.13,BA
2201,2025-06-30,Mariana Alves,Jaqueta,Roupas,3,318.81,BA
2202,2023-04-25,João Souza,Carregador Y,Eletrônicos,3,42.99,MG
2203,2025-01-05,João Souza,Perfume,Beleza,2,224.07,SP
2204,2021-12-22,Maria Oliveira,Shampoo,Beleza,3,21.96,MG
2205,2024-06-18,Carlos Pereira,Vassoura,Casa,3,25.55,MG
2206,2022-08-19,Maria Oliveira,Jaqueta,Roupas,437,281.95,RJ
2207,2024-08-02,Mariana Alves,Calça Jeans,Roupas,2,123.04,PR
2208,2023-07-24,Carlos Pereira,Cortina,Casa,3,173.71,MG
2209,2022-12-03,Maria Oliveira,Vassoura,Casa,3,26.44,RJ
2210,2023-10-23,Maria Oliveira,Cortina,Casa,3,190.05,RJ
2211,2021-11-13,Desconhecido,Carregador Y,Eletrônicos,3,38.4,SP
2212,2020-03-22,Carlos Pereira,Carregador Y,Eletrônicos,3,43.63,MG
2213,2020-09-16,Mariana Alves,Calça Jeans,Roupas,2,126.84,BA
2214,2022-03-23,Mariana Alves,Vassoura,Casa,6,27.16,RJ
2215,2023-04-03,Maria Oliveira,Calça Jeans,Roupas,395,119.17,RJ
2216,2022-10-15,Ana Silva,Shampoo,Eletrônicos,5,23.39,BA
2217,2024-06-17,Ana Silva,Carregador Y,Eletrônicos,3,45.6,RJ
2218,2020-04-09,Desconhecido,Camiseta,Roupas,3,44.64,RJ
2219,2021-05-21,Desconhecido,Panela,Casa,3,129.17,
2220,2023-01-10,Ana Silva,Smartwatch Z,Eletrônicos,5,875.12,SP
2221,2020-03-01,Ana Silva,Perfume,Beleza,1,218.93,RJ
2222,2023-07-02,Carlos Pereira,Vassoura,Casa,3,24.36,SP
2223,2023-05-22,Carlos Pereira,Camiseta,Roupas,4,40.92,RJ
2224,2025-04-14,Maria Oliveira,Panela,Casa,5,112.67,RJ
2225,2024-07-22,Carlos Pereira,Jaqueta,Roupas,3,341.54,BA
2226,2025-09-06,Carlos Pereira,Perfume,Eletrônicos,1,211.01,RS
2227,2024-05-31,Mariana Alves,Smartwatch Z,Eletrônicos,2,660.73,RJ
2228,2020-11-04,João Souza,Cortina,Casa,4,215.71,BA
2229,2021-03-22,Maria Oliveira,Fone X,Eletrônicos,3,152.25,SP
2230,2021-11-24,Carlos Pereira,Shampoo,Beleza,5,19.46,SP
2231,2021-01-08,Mariana Alves,Vassoura,Casa,3,27.14,RS
2232,2022-08-10,Carlos Pereira,Calça Jeans,Roupas,4,92.6,RJ
2233,2023-10-15,Ana Silva,Jaqueta,Roupas,3,297.0,PR
2234,2024-07-23,Maria Oliveira,Jaqueta,Roupas,4,309.19,RS
2235,2025-06-24,Maria Oliveira,Shampoo,Beleza,3,17.15,MG
2236,2025-04-03,Mariana Alves,Vassoura,Casa,3,25.75,RS
2237,2020-11-29,Carlos Pereira,Smartwatch Z,Eletrônicos,3,638.34,SP
2238,2020-02-25,Mariana Alves,Laptop A,Eletrônicos,3,3707.61,RJ
2239,2024-11-27,Ana Silva,Cortina,Casa,3,196.72,SP
2240,2025-06-18,Desconhecido,Cortina,Casa,437,198.86,MG
2241,2020-02-07,Ana Silva,Cortina,Casa,2,244.41,RS
2242,2023-01-15,Mariana Alves,Jaqueta,Roupas,4,294.75,PR
2243,2021-11-10,Maria Oliveira,Vassoura,Casa,1,1108.14,RJ
2244,2024-02-29,Carlos Pereira,Panela,Casa,4,133.35,MG
2245,2021-07-08,Mariana Alves,Panela,Casa,3,133.22,MG
2246,2024-09-01,João Souza,Panela,Casa,4,132.33,SP
2247,2023-07-01,João Souza,Smartwatch Z,Eletrônicos,2,659.49,MG
2248,2021-01-22,Mariana Alves,Vassoura,Casa,2,26.09,SP
2249,2020-09-30,Desconhecido,Panela,Casa,3,116.72,MG
2250,2020-02-27,Maria Oliveira,Calça Jeans,Roupas,1,123.62,PR
2251,2023-06-06,Mariana Alves,Cortina,Casa,2,180.04,BA
2252,2022-04-09,Mariana Alves,Fone X,Eletrônicos,2,145.97,RS
2253,2022-06-05,João Souza,Jaqueta,Roupas,4,291.26,SP
2254,2021-02-06,Maria Oliveira,Perfume,Beleza,129,241.78,RS
2255,2025-04-23,João Souza,Shampoo,Eletrônicos,4,17.15,RJ
2256,2021-01-09,João Souza,Smartwatch Z,Eletrônicos,3,773.62,
2257,2020-01-02,Ana Silva,Shampoo,Eletrônicos,3,17.48,BA
2258,2024-05-12,Desconhecido,Cortina,Casa,7,203.65,RJ
2259,2025-08-11,João Souza,Cortina,Casa,2,206.62,MG
2260,2024-04-28,Maria Oliveira,Jaqueta,Roupas,2,350.36,MG
2261,2020-11-16,João Souza,Perfume,Beleza,2,248.56,RS
2262,2021-08-08,Mariana Alves,Cortina,Casa,3,178.25,RS
2263,2022-10-23,Mariana Alves,Vassoura,Casa,6,26.14,MG
2264,2021-12-30,Maria Oliveira,Vassoura,Casa,5,26.48,MG
2265,2024-10-03,Mariana Alves,Panela,Casa,3,121.43,MG
2266,2024-03-12,Desconhecido,Shampoo,Eletrônicos,3,22.38,BA
2267,2024-01-18,Ana Silva,Perfume,Beleza,3,230.42,MG
2268,2021-01-20,Maria Oliveira,Panela,Casa,1,145.14,PR
2269,2023-01-23,Desconhecido,Jaqueta,Roupas,3,298.81,BA
2270,2024-06-19,Desconhecido,Calça Jeans,Roupas,7,136.65,PR
2271,2020-08-22,Desconhecido,Vassoura,Casa,2,19.95,PR
2272,2025-04-02,João Souza,Vassoura,Casa,3,25.42,
2273,2021-03-01,Maria Oliveira,Shampoo,Eletrônicos,2,24.11,RS
2274,2021-12-25,Ana Silva,Panela,Casa,210,114.35,SP
2275,2024-12-21,Maria Oliveira,Carregador Y,Eletrônicos,2,36.4,
2276,2022-03-06,Maria Oliveira,Perfume,Beleza,3,214.73,RS
2277,2021-11-24,Mariana Alves,Perfume,Eletrônicos,3,221.93,MG
2278,2020-09-08,João Souza,Panela,Casa,5,125.22,RS
2279,2022-12-28,João Souza,Panela,Casa,4,134.02,RJ
2280,2022-03-24,João Souza,Shampoo,Beleza,5,19.51,RJ
2281,2023-01-26,Ana Silva,Calça Jeans,Roupas,342,124.31,PR
2282,2020-12-18,Ana Silva,Fone X,Eletrônicos,3,145.44,SP
2283,2020-12-19,Maria Oliveira,Shampoo,Beleza,4,18.67,RS
2284,2021-11-24,João Souza,Perfume,Beleza,2,186.24,BA
2285,2020-11-28,Maria Oliveira,Shampoo,Beleza,3,23.15,RS
2286,2021-06-27,Ana Silva,Vassoura,Casa,2,26.76,RJ
2287,2021-12-30,João Souza,Perfume,Beleza,4,219.5,MG
2288,2022-07-14,Maria Oliveira,Camiseta,Roupas,5,43.14,RJ
2289,2022-11-28,Maria Oliveira,Smartwatch Z,Eletrônicos,3,813.86,MG
2290,2024-01-29,Desconhecido,Cortina,Casa,3,163.49,
2291,2021-11-29,Mariana Alves,Panela,Casa,3,134.74,BA
2292,2022-12-05,Maria Oliveira,Perfume,Beleza,2,268.45,RJ
2293,2023-11-02,Ana Silva,Panela,Casa,3,119.64,RJ
2294,2022-12-06,Maria Oliveira,Shampoo,Eletrônicos,5,18.7,BA
2295,2022-02-02,João Souza,Vassoura,Casa,3,26.13,MG
2296,2024-04-03,Desconhecido,Shampoo,Beleza,2,20.46,MG
2297,2021-03-04,Ana Silva,Smartwatch Z,Eletrônicos,3,702.3,BA
2298,2023-10-02,Desconhecido,Laptop A,Eletrônicos,3,3765.14,MG
2299,2023-06-08,Carlos Pereira,Panela,Casa,3,110.68,RS
2300,2020-03-30,Mariana Alves,Vassoura,Casa,250,24.38,PR
2301,2024-11-16,Carlos Pereira,Calça Jeans,Roupas,3,136.73,RS
2302,2024-03-08,Carlos Pereira,Perfume,Beleza,3,236.84,RJ
2303,2020-06-13,Mariana Alves,Smartwatch Z,Eletrônicos,4,831.46,MG
2304,2023-08-01,Mariana Alves,Shampoo,Eletrônicos,3,21.49,BA
2305,2021-11-12,Mariana Alves,Panela,Casa,437,116.52,PR
2306,2021-07-25,Desconhecido,Camiseta,Roupas,4,46.9,SP
2307,2023-06-20,Maria Oliveira,Cortina,Casa,1,206.18,SP
2308,2025-03-01,Desconhecido,Laptop A,Eletrônicos,3,3635.98,SP
2309,2023-05-19,Ana Silva,Laptop A,Eletrônicos,2,3602.61,
2310,2022-12-04,Ana Silva,Camiseta,Roupas,437,51.09,PR
2311,2024-03-12,Carlos Pereira,Carregador Y,Eletrônicos,3,40.98,SP
2312,2025-12-04,Desconhecido,Calça Jeans,Roupas,2,98.66,PR
2313,2024-03-21,Desconhecido,Camiseta,Roupas,4,51.23,MG
2314,2021-06-10,João Souza,Cortina,Casa,163,194.31,RJ
2315,2024-05-10,Mariana Alves,Carregador Y,Eletrônicos,2,41.94,BA
2316,2020-04-20,Mariana Alves,Laptop A,Eletrônicos,1,3765.14,MG
2317,2024-01-23,Mariana Alves,Perfume,Eletrônicos,3,203.01,SP
2318,2022-07-31,Carlos Pereira,Camiseta,Roupas,2,47.94,RJ
2319,2023-05-21,Ana Silva,Calça Jeans,Roupas,2,128.44,PR
2320,2022-06-01,João Souza,Calça Jeans,Roupas,2,123.89,MG
2321,2025-05-22,Maria Oliveira,Panela,Casa,2,112.19,SP
2322,2024-06-19,Carlos Pereira,Carregador Y,Eletrônicos,1,36.97,PR
2323,2021-02-19,Ana Silva,Carregador Y,Eletrônicos,6,38.95,SP
2324,2025-07-09,Desconhecido,Panela,Casa,3,119.51,BA
2325,2024-03-07,Ana Silva,Calça Jeans,Roupas,3,114.99,RJ
2326,2021-04-19,Mariana Alves,Calça Jeans,Roupas,3,119.0,RS
2327,2023-10-04,Ana Silva,Smartwatch Z,Eletrônicos,2,792.31,BA
2328,2024-04-19,João Souza,Perfume,Eletrônicos,2,264.5,RS
2329,2022-11-22,Mariana Alves,Perfume,Beleza,3,251.24,MG
2330,2020-07-17,Maria Oliveira,Shampoo,Eletrônicos,3,20.54,
2331,2025-06-28,Maria Oliveira,Perfume,Eletrônicos,3,261.93,RJ
2332,2024-10-09,Desconhecido,Camiseta,Roupas,2,45.49,BA
