Data Abertura,Data Fechamento,Tempo Resposta (s),ID Usuario,ID Suporte,ID Problema,Status,Chave_ID_Problema,Chave_ID_Suporte,Chave_ID_Usuario,Dias_Resolucao,Problema,Nome Suporte,Sexo,Data de Nascimento,Nome Usuario,Sexo_Usuario,Data de Nascimento_Usuario,Data de inscrição
2017-06-25,2017-06-29,00:05:31,203,450,1,Cancelado,1,450,203,4,Conexão lenta,Suporte sem cadastro (ID 450),,,João Negrelli,M,1986-06-22 00:00:00,2019-02-02 00:00:00
2017-06-25,2017-06-28,00:05:35,156,305,17,Encerrado,17,305,156,3,Falha no Excel,Suporte sem cadastro (ID 305),,,Gabriela e Alves,F,1994-05-10 00:00:00,2018-09-17 00:00:00
2017-06-25,2017-06-26,00:01:39,342,167,7,Encerrado,7,167,342,1,Excluir usuário,Suporte sem cadastro (ID 167),,,Nicole Marquito de Paiva Torres,F,1982-09-03 00:00:00,2017-10-23 00:00:00
2017-06-26,2017-06-27,00:06:23,216,75,6,Encerrado,6,75,216,1,Recursos não disponíveis,Suporte sem cadastro (ID 75),,,Juan Santos Rosa,M,1991-12-16 00:00:00,2019-05-15 00:00:00
2017-06-26,2017-06-30,00:01:35,154,97,4,Encerrado,4,97,154,4,Prazo expirado antes do tempo,Suporte sem cadastro (ID 97),,,Gabriela Coutinho,F,1989-02-03 00:00:00,2019-12-29 00:00:00
2017-06-26,2017-06-26,00:01:01,278,94,6,Encerrado,6,94,278,0,Recursos não disponíveis,Suporte sem cadastro (ID 94),,,Luiza Castro Guimarães,F,1987-06-27 00:00:00,2017-04-17 00:00:00
2017-06-26,2017-06-30,00:08:18,61,338,10,Cancelado,10,338,61,4,Alterar perfil de usuário,Suporte sem cadastro (ID 338),,,Bruna Tavares Vasconcelos,F,1991-05-12 00:00:00,2019-10-03 00:00:00
2017-06-26,2017-07-02,00:04:04,351,337,6,Encerrado,6,337,351,6,Recursos não disponíveis,Suporte sem cadastro (ID 337),,,Paula de Sousa Leite,F,1990-04-23 00:00:00,2017-08-02 00:00:00
2017-06-26,2017-06-26,00:04:02,270,24,6,Cancelado,6,24,270,0,Recursos não disponíveis,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Luiz Costa Vasconcellos,M,1997-05-20 00:00:00,2019-08-23 00:00:00
2017-06-26,2017-06-26,00:06:43,365,24,9,Cancelado,9,24,365,0,Tempo de resposta,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Pedro Domingos,M,1993-09-29 00:00:00,2017-07-10 00:00:00
2017-06-26,2017-06-26,00:05:51,396,109,8,Cancelado,8,109,396,0,Renovação de contrato,Suporte sem cadastro (ID 109),,,Renan Fernandes,M,1986-11-07 00:00:00,2019-09-02 00:00:00
2017-06-26,2017-06-28,00:01:59,328,163,7,Encerrado,7,163,328,2,Excluir usuário,Suporte sem cadastro (ID 163),,,Milena Brum,F,1993-12-16 00:00:00,2019-10-14 00:00:00
2017-06-26,2017-07-02,00:01:43,162,60,6,Encerrado,6,60,162,6,Recursos não disponíveis,Suporte sem cadastro (ID 60),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2017-06-27,2017-06-28,00:09:45,111,73,1,Cancelado,1,73,111,1,Conexão lenta,Suporte sem cadastro (ID 73),,,Diego de Melo Teixeira,M,1985-02-26 00:00:00,2019-02-23 00:00:00
2017-06-27,2017-07-03,00:05:50,432,111,12,Encerrado,12,111,432,6,Emitir certificado,Suporte sem cadastro (ID 111),,,Victor Bezerra,M,1990-02-05 00:00:00,2017-09-04 00:00:00
2017-06-27,2017-07-01,00:04:13,55,147,3,Encerrado,3,147,55,4,Cancelar usuário,Suporte sem cadastro (ID 147),,,Bruna Calmon,F,1991-08-17 00:00:00,2018-11-21 00:00:00
2017-06-27,2017-06-28,00:04:25,200,232,11,Encerrado,11,232,200,1,Dúvidas/Outros,Suporte sem cadastro (ID 232),,,Joāo Leite Ursulino,M,2000-06-14 00:00:00,2019-12-28 00:00:00
2017-06-27,2017-06-27,00:09:25,146,8,15,Encerrado,15,8,146,0,Página indisponível,Ary da Silva Costa,M,1984-12-30 00:00:00,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2017-06-27,2017-06-29,00:12:27,20,34,5,Cancelado,5,34,20,2,Problema com pagamento,Matheus Rubio,M,1990-12-26 00:00:00,Ana Ladogano,F,1981-06-28 00:00:00,2017-05-22 00:00:00
2017-06-27,2017-06-28,00:08:23,247,182,15,Aguardando resposta do usuário,15,182,247,1,Página indisponível,Suporte sem cadastro (ID 182),,,Lorena Freire,F,1992-01-11 00:00:00,2019-11-06 00:00:00
2017-06-27,2017-06-28,00:02:40,345,53,12,Aguardando resposta do usuário,12,53,345,1,Emitir certificado,Suporte sem cadastro (ID 53),,,Paloma Agostinho Marques dos Santos,F,2000-04-04 00:00:00,2017-06-14 00:00:00
2017-06-27,2017-07-03,00:03:09,440,450,11,Aguardando resposta do usuário,11,450,440,6,Dúvidas/Outros,Suporte sem cadastro (ID 450),,,Vitor Cordovil de Maglhães,M,1997-11-24 00:00:00,2017-04-09 00:00:00
2017-06-27,2017-07-04,00:12:47,287,105,10,Cancelado,10,105,287,7,Alterar perfil de usuário,Suporte sem cadastro (ID 105),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2017-06-27,2017-06-27,00:09:01,83,96,7,Encerrado,7,96,83,0,Excluir usuário,Suporte sem cadastro (ID 96),,,Carolina de Souza Almeida,F,2000-08-05 00:00:00,2017-07-11 00:00:00
2017-06-27,2017-06-29,00:01:27,167,1,5,Cancelado,5,1,167,2,Problema com pagamento,Adelino Araujo,M,2000-04-15 00:00:00,Guilherme Lander Regasso,M,1995-08-15 00:00:00,2019-02-03 00:00:00
2017-06-27,2017-06-27,00:03:23,142,63,1,Cancelado,1,63,142,0,Conexão lenta,Suporte sem cadastro (ID 63),,,Flávio Jacques Gamboa Fernandez de Oliveira Netto,M,1995-04-25 00:00:00,2017-04-17 00:00:00
2017-06-27,2017-06-30,00:05:20,33,29,12,Aguardando resposta do usuário,12,29,33,3,Emitir certificado,João Monteiro,M,1995-07-20 00:00:00,Átila Aquino de Carvalho,M,1986-09-25 00:00:00,2019-10-06 00:00:00
2017-06-28,2017-06-29,00:03:02,79,391,9,Aguardando resposta do usuário,9,391,79,1,Tempo de resposta,Suporte sem cadastro (ID 391),,,Carolina Araujo Sagrillo,F,1999-06-15 00:00:00,2019-09-15 00:00:00
2017-06-28,2017-06-30,00:06:03,335,155,20,Encerrado,20,155,335,2,Áudio,Suporte sem cadastro (ID 155),,,Nathália Augusto Oliveira,F,1991-05-04 00:00:00,2017-10-30 00:00:00
2017-06-28,2017-06-29,00:01:41,17,151,12,Cancelado,12,151,17,1,Emitir certificado,Suporte sem cadastro (ID 151),,,Ana de Almeida Fournier de Assis,F,1985-05-06 00:00:00,2017-01-10 00:00:00
2017-06-28,2017-07-03,00:02:54,276,16,5,Encerrado,5,16,276,5,Problema com pagamento,Douglas Pinto,M,1999-12-15 00:00:00,Luiz Rodrigues de Souza,M,1984-04-02 00:00:00,2019-01-19 00:00:00
2017-06-28,2017-06-28,00:04:55,392,10,2,Encerrado,2,10,392,0,Problema com login,Beatriz Virginio,F,1986-06-27 00:00:00,Ramon Vaz,M,1983-06-18 00:00:00,2018-03-09 00:00:00
2017-06-28,2017-06-29,00:07:39,317,40,15,Encerrado,15,40,317,1,Página indisponível,Samantha de Oliveira Pereira,F,1989-12-31 00:00:00,Matheus Andrade Souza ,M,2000-02-12 00:00:00,2018-12-17 00:00:00
2017-06-28,2017-06-28,00:02:21,348,56,13,Encerrado,13,56,348,0,Sugestões/Outros,Suporte sem cadastro (ID 56),,,Patricia Jorge,F,1985-05-26 00:00:00,2018-05-24 00:00:00
2017-06-28,2017-06-28,00:03:46,353,60,12,Cancelado,12,60,353,0,Emitir certificado,Suporte sem cadastro (ID 60),,,Paula Marques Ribeiro,F,1984-11-13 00:00:00,2017-07-07 00:00:00
2017-06-28,2017-06-29,00:04:05,287,161,17,Encerrado,17,161,287,1,Falha no Excel,Suporte sem cadastro (ID 161),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2017-06-28,2017-06-30,00:01:50,141,162,5,Encerrado,5,162,141,2,Problema com pagamento,Suporte sem cadastro (ID 162),,,Flávio Fontes,M,1981-10-30 00:00:00,2018-09-12 00:00:00
2017-06-28,2017-07-01,00:06:52,292,12,5,Encerrado,5,12,292,3,Problema com pagamento,Bruna Serva,F,1993-02-25 00:00:00,Marcos Almeida Albuquerque Faria,M,1987-04-21 00:00:00,2017-11-10 00:00:00
2017-06-28,2017-07-03,00:09:00,29,40,11,Encerrado,11,40,29,5,Dúvidas/Outros,Samantha de Oliveira Pereira,F,1989-12-31 00:00:00,Ângelo Gois,M,1992-06-27 00:00:00,2019-06-25 00:00:00
2017-06-28,2017-06-28,00:03:03,282,11,21,Cancelado,21,11,282,0,Imagem,Bruna Rocha de Carvalho,F,1989-04-14 00:00:00,Luiza Sobrinho Pereira,F,1994-09-09 00:00:00,2017-02-10 00:00:00
2017-06-28,2017-07-03,00:04:15,198,199,11,Encerrado,11,199,198,5,Dúvidas/Outros,Suporte sem cadastro (ID 199),,,João Fagundes,M,1990-04-11 00:00:00,2017-11-29 00:00:00
2017-06-28,2017-06-28,00:07:49,416,114,1,Cancelado,1,114,416,0,Conexão lenta,Suporte sem cadastro (ID 114),,,Stefan Vargas,M,1990-02-22 00:00:00,2019-03-20 00:00:00
2017-06-29,2017-06-29,00:02:31,243,119,20,Encerrado,20,119,243,0,Áudio,Suporte sem cadastro (ID 119),,,Lígia Fernandes Filardi,F,1988-11-01 00:00:00,2019-04-03 00:00:00
2017-06-29,2017-06-29,00:01:46,24,1,15,Encerrado,15,1,24,0,Página indisponível,Adelino Araujo,M,2000-04-15 00:00:00,André dos Santos Pereira Brito,M,1996-03-21 00:00:00,2019-01-05 00:00:00
2017-06-29,2017-06-30,00:05:41,372,211,6,Encerrado,6,211,372,1,Recursos não disponíveis,Suporte sem cadastro (ID 211),,,Pedro Vilas Bôas,M,1980-12-23 00:00:00,2017-08-01 00:00:00
2017-06-29,2017-07-03,00:02:00,33,176,15,Encerrado,15,176,33,4,Página indisponível,Suporte sem cadastro (ID 176),,,Átila Aquino de Carvalho,M,1986-09-25 00:00:00,2019-10-06 00:00:00
2017-06-29,2017-06-30,00:09:00,291,21,12,Encerrado,12,21,291,1,Emitir certificado,Higor Frossard,M,1990-10-10 00:00:00,Marcelo Monnerat,M,1988-01-20 00:00:00,2019-05-05 00:00:00
2017-06-29,2017-06-29,00:03:20,162,176,10,Aguardando resposta do usuário,10,176,162,0,Alterar perfil de usuário,Suporte sem cadastro (ID 176),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2017-06-29,2017-06-30,00:05:01,196,309,15,Encerrado,15,309,196,1,Página indisponível,Suporte sem cadastro (ID 309),,,João de Araújo  ,M,1982-10-13 00:00:00,2018-10-31 00:00:00
2017-06-29,2017-07-03,00:02:32,141,53,15,Encerrado,15,53,141,4,Página indisponível,Suporte sem cadastro (ID 53),,,Flávio Fontes,M,1981-10-30 00:00:00,2018-09-12 00:00:00
2017-06-29,2017-06-29,00:04:38,210,16,17,Encerrado,17,16,210,0,Falha no Excel,Douglas Pinto,M,1999-12-15 00:00:00,José Cardeman,M,1996-06-13 00:00:00,2017-02-15 00:00:00
2017-06-29,2017-07-01,00:01:46,18,194,10,Encerrado,10,194,18,2,Alterar perfil de usuário,Suporte sem cadastro (ID 194),,,Ana de Sá Foly,F,1984-11-25 00:00:00,2018-09-29 00:00:00
2017-06-29,2017-07-06,00:04:03,264,53,20,Encerrado,20,53,264,7,Áudio,Suporte sem cadastro (ID 53),,,Luis Azevedo,M,1985-07-21 00:00:00,2019-01-04 00:00:00
2017-06-29,2017-06-29,00:03:21,148,21,17,Encerrado,17,21,148,0,Falha no Excel,Higor Frossard,M,1990-10-10 00:00:00,Gabriel Mello,M,1993-01-21 00:00:00,2019-12-07 00:00:00
2017-06-29,2017-07-03,00:03:32,216,156,2,Encerrado,2,156,216,4,Problema com login,Suporte sem cadastro (ID 156),,,Juan Santos Rosa,M,1991-12-16 00:00:00,2019-05-15 00:00:00
2017-06-30,2017-07-03,00:04:13,62,57,11,Encerrado,11,57,62,3,Dúvidas/Outros,Suporte sem cadastro (ID 57),,,Bruno Cunha Felippe,M,1983-12-22 00:00:00,2017-12-18 00:00:00
2017-06-30,2017-06-30,00:04:03,101,64,14,Cancelado,14,64,101,0,Alterar senha,Suporte sem cadastro (ID 64),,,Daniel Benevides Xavier,M,1983-05-15 00:00:00,2019-06-03 00:00:00
2017-06-30,2017-07-01,00:14:08,178,134,12,Encerrado,12,134,178,1,Emitir certificado,Suporte sem cadastro (ID 134),,,Igor Fiorenza Duque Pinho,M,1999-05-24 00:00:00,2018-02-01 00:00:00
2017-06-30,2017-07-05,00:11:34,133,437,8,Encerrado,8,437,133,5,Renovação de contrato,Suporte sem cadastro (ID 437),,,Fernanda do Nascimento Rocha,F,1980-12-09 00:00:00,2017-02-19 00:00:00
2017-06-30,2017-07-05,00:06:32,432,38,12,Encerrado,12,38,432,5,Emitir certificado,Renan Scharnhorst Ott,M,1990-12-27 00:00:00,Victor Bezerra,M,1990-02-05 00:00:00,2017-09-04 00:00:00
2017-06-30,2017-06-30,00:06:24,331,138,6,Encerrado,6,138,331,0,Recursos não disponíveis,Suporte sem cadastro (ID 138),,,Mylena Pinheiro Mariano,F,1993-08-06 00:00:00,2019-12-07 00:00:00
2017-06-30,2017-07-01,00:01:29,184,71,5,Encerrado,5,71,184,1,Problema com pagamento,Suporte sem cadastro (ID 71),,,Isabella de Azevedo Alves,F,1993-02-12 00:00:00,2019-05-28 00:00:00
2017-06-30,2017-07-01,00:02:10,359,83,9,Aguardando resposta do usuário,9,83,359,1,Tempo de resposta,Suporte sem cadastro (ID 83),,,Pedro Alcoforado,M,1996-04-19 00:00:00,2019-09-10 00:00:00
2017-07-01,2017-07-06,00:03:13,83,26,1,Cancelado,1,26,83,5,Conexão lenta,Jeronimo dos Santos Villares Vianna,M,1988-02-02 00:00:00,Carolina de Souza Almeida,F,2000-08-05 00:00:00,2017-07-11 00:00:00
2017-07-01,2017-07-03,00:06:49,58,47,6,Aguardando resposta do usuário,6,47,58,2,Recursos não disponíveis,Suporte sem cadastro (ID 47),,,Bruna Jimenez Jimbo,F,1998-04-16 00:00:00,2019-06-04 00:00:00
2017-07-01,2017-07-04,00:05:16,284,153,6,Cancelado,6,153,284,3,Recursos não disponíveis,Suporte sem cadastro (ID 153),,,Manuela Abreu Braga Martins,F,1992-03-21 00:00:00,2018-09-28 00:00:00
2017-07-01,2017-07-02,00:05:04,266,36,1,Encerrado,1,36,266,1,Conexão lenta,Pedro Assis,M,1983-05-28 00:00:00,Luis Guimarães,M,1981-12-04 00:00:00,2018-04-23 00:00:00
2017-07-01,2017-07-07,00:07:14,349,83,9,Encerrado,9,83,349,6,Tempo de resposta,Suporte sem cadastro (ID 83),,,Patricia Vieira Branco de Matos,F,1987-10-04 00:00:00,2018-08-30 00:00:00
2017-07-01,2017-07-01,00:01:59,409,96,8,Cancelado,8,96,409,0,Renovação de contrato,Suporte sem cadastro (ID 96),,,Rodrigo Venceslau Santos de Gusmão,M,2000-10-30 00:00:00,2019-12-09 00:00:00
2017-07-01,2017-07-06,00:03:41,72,26,21,Cancelado,21,26,72,5,Imagem,Jeronimo dos Santos Villares Vianna,M,1988-02-02 00:00:00,Camila Fonseca Martinez,F,1980-07-24 00:00:00,2019-07-02 00:00:00
2017-07-01,2017-07-03,00:03:47,271,224,20,Encerrado,20,224,271,2,Áudio,Suporte sem cadastro (ID 224),,,Luiz de Mattos,M,1995-07-12 00:00:00,2019-09-21 00:00:00
2017-07-01,2017-07-04,00:03:42,366,338,20,Cancelado,20,338,366,3,Áudio,Suporte sem cadastro (ID 338),,,Pedro Fontes,M,1997-04-28 00:00:00,2018-02-09 00:00:00
2017-07-01,2017-07-05,00:09:12,58,157,1,Cancelado,1,157,58,4,Conexão lenta,Suporte sem cadastro (ID 157),,,Bruna Jimenez Jimbo,F,1998-04-16 00:00:00,2019-06-04 00:00:00
2017-07-01,2017-07-01,00:07:46,149,224,12,Aguardando resposta do usuário,12,224,149,0,Emitir certificado,Suporte sem cadastro (ID 224),,,Gabriel Mesquita,M,1998-08-20 00:00:00,2019-12-17 00:00:00
2017-07-01,2017-07-08,00:01:32,362,187,9,Cancelado,9,187,362,7,Tempo de resposta,Suporte sem cadastro (ID 187),,,Pedro Carrera,M,1986-07-08 00:00:00,2019-10-09 00:00:00
2017-07-01,2017-07-02,00:05:50,18,197,15,Encerrado,15,197,18,1,Página indisponível,Suporte sem cadastro (ID 197),,,Ana de Sá Foly,F,1984-11-25 00:00:00,2018-09-29 00:00:00
2017-07-01,2017-07-04,00:06:59,357,136,18,Encerrado,18,136,357,3,Falha no Word,Suporte sem cadastro (ID 136),,,Paulo Rodrigues Pereira,M,1991-11-27 00:00:00,2018-01-05 00:00:00
2017-07-02,2017-07-05,00:04:51,140,66,5,Cancelado,5,66,140,3,Problema com pagamento,Suporte sem cadastro (ID 66),,,Flávia Jordao,F,1996-06-02 00:00:00,2018-04-10 00:00:00
2017-07-02,2017-07-05,00:01:25,287,301,4,Encerrado,4,301,287,3,Prazo expirado antes do tempo,Suporte sem cadastro (ID 301),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2017-07-02,2017-07-10,00:12:39,339,165,7,Encerrado,7,165,339,8,Excluir usuário,Suporte sem cadastro (ID 165),,,Nathália Fernandes de Araújo,F,1993-09-30 00:00:00,2017-07-20 00:00:00
2017-07-02,2017-07-12,00:03:07,282,145,6,Encerrado,6,145,282,10,Recursos não disponíveis,Suporte sem cadastro (ID 145),,,Luiza Sobrinho Pereira,F,1994-09-09 00:00:00,2017-02-10 00:00:00
2017-07-02,2017-07-03,00:09:41,287,101,15,Encerrado,15,101,287,1,Página indisponível,Suporte sem cadastro (ID 101),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2017-07-02,2017-07-02,00:08:27,349,48,20,Encerrado,20,48,349,0,Áudio,Suporte sem cadastro (ID 48),,,Patricia Vieira Branco de Matos,F,1987-10-04 00:00:00,2018-08-30 00:00:00
2017-07-02,2017-07-03,00:03:29,420,119,18,Encerrado,18,119,420,1,Falha no Word,Suporte sem cadastro (ID 119),,,Thaís Restum,F,1985-09-18 00:00:00,2019-12-01 00:00:00
2017-07-02,2017-07-02,00:03:41,313,272,21,Cancelado,21,272,313,0,Imagem,Suporte sem cadastro (ID 272),,,Marta Fahrnholz,F,1994-12-31 00:00:00,2018-06-07 00:00:00
2017-07-02,2017-07-03,00:06:56,92,18,6,Encerrado,6,18,92,1,Recursos não disponíveis,Flávio Barbosa,M,1994-07-23 00:00:00,Caroline Gaspar de Mattos      ,F,1983-03-19 00:00:00,2017-12-24 00:00:00
2017-07-02,2017-07-04,00:02:04,86,119,2,Encerrado,2,119,86,2,Problema com login,Suporte sem cadastro (ID 119),,,Carolina Gonçalves Lixa Fontoura,F,1984-01-31 00:00:00,2017-03-26 00:00:00
2017-07-02,2017-07-09,00:06:48,50,24,13,Encerrado,13,24,50,7,Sugestões/Outros,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Bianca Lemos,F,1987-05-28 00:00:00,2018-03-17 00:00:00
2017-07-02,2017-07-03,00:01:54,177,181,5,Cancelado,5,181,177,1,Problema com pagamento,Suporte sem cadastro (ID 181),,,Igor Feijo,M,1991-06-06 00:00:00,2017-07-17 00:00:00
2017-07-03,2017-07-03,00:01:54,270,235,16,Encerrado,16,235,270,0,Reembolso,Suporte sem cadastro (ID 235),,,Luiz Costa Vasconcellos,M,1997-05-20 00:00:00,2019-08-23 00:00:00
2017-07-03,2017-07-03,00:05:18,64,125,1,Encerrado,1,125,64,0,Conexão lenta,Suporte sem cadastro (ID 125),,,Bruno de Souza,M,1982-07-16 00:00:00,2017-04-05 00:00:00
2017-07-03,2017-07-03,00:15:04,314,389,8,Cancelado,8,389,314,0,Renovação de contrato,Suporte sem cadastro (ID 389),,,Maryanna Ferraz,F,1997-06-17 00:00:00,2018-01-17 00:00:00
2017-07-03,2017-07-03,00:04:10,391,17,1,Encerrado,1,17,391,0,Conexão lenta,Eric Amante,M,1998-08-05 00:00:00,Ramon Garcia Bittencourt,M,1995-11-12 00:00:00,2019-02-22 00:00:00
2017-07-03,2017-07-03,00:04:49,107,118,6,Encerrado,6,118,107,0,Recursos não disponíveis,Suporte sem cadastro (ID 118),,,Debora Penedo,F,1985-06-03 00:00:00,2019-11-28 00:00:00
2017-07-03,2017-07-08,00:02:54,68,155,9,Encerrado,9,155,68,5,Tempo de resposta,Suporte sem cadastro (ID 155),,,Bruno Vargas,M,1986-05-06 00:00:00,2019-05-07 00:00:00
2017-07-03,2017-07-03,00:04:13,84,218,12,Cancelado,12,218,84,0,Emitir certificado,Suporte sem cadastro (ID 218),,,Carolina Fontes,F,1999-06-13 00:00:00,2019-10-10 00:00:00
2017-07-03,2017-07-12,00:08:34,204,200,11,Encerrado,11,200,204,9,Dúvidas/Outros,Suporte sem cadastro (ID 200),,,João Pereira Da Silva,M,1989-06-02 00:00:00,2018-09-08 00:00:00
2017-07-03,2017-07-03,00:02:25,143,77,16,Cancelado,16,77,143,0,Reembolso,Suporte sem cadastro (ID 77),,,Flávio Santos Garcia,M,1983-05-06 00:00:00,2019-07-15 00:00:00
2017-07-03,2017-07-03,00:05:48,226,212,6,Encerrado,6,212,226,0,Recursos não disponíveis,Suporte sem cadastro (ID 212),,,Juliana Rodrigues,F,1993-04-01 00:00:00,2019-10-28 00:00:00
2017-07-03,2017-07-03,00:04:08,158,125,6,Encerrado,6,125,158,0,Recursos não disponíveis,Suporte sem cadastro (ID 125),,,Gabriela Romeu,F,1984-05-30 00:00:00,2018-02-15 00:00:00
2017-07-04,2017-07-04,00:04:02,409,91,17,Encerrado,17,91,409,0,Falha no Excel,Suporte sem cadastro (ID 91),,,Rodrigo Venceslau Santos de Gusmão,M,2000-10-30 00:00:00,2019-12-09 00:00:00
2017-07-04,2017-07-04,00:03:02,357,35,15,Encerrado,15,35,357,0,Página indisponível,Nicole Vaz,F,1993-10-10 00:00:00,Paulo Rodrigues Pereira,M,1991-11-27 00:00:00,2018-01-05 00:00:00
2017-07-04,2017-07-05,00:02:02,22,52,2,Encerrado,2,52,22,1,Problema com login,Suporte sem cadastro (ID 52),,,Anderson Dias Sampaio,M,1990-04-23 00:00:00,2019-06-25 00:00:00
2017-07-04,2017-07-04,00:12:06,71,53,11,Encerrado,11,53,71,0,Dúvidas/Outros,Suporte sem cadastro (ID 53),,,Caio Stellet,M,1985-08-29 00:00:00,2018-04-20 00:00:00
2017-07-04,2017-07-06,00:06:32,202,309,6,Cancelado,6,309,202,2,Recursos não disponíveis,Suporte sem cadastro (ID 309),,,João Monteiro,M,1985-05-05 00:00:00,2018-08-13 00:00:00
2017-07-04,2017-07-05,00:06:10,312,8,8,Encerrado,8,8,312,1,Renovação de contrato,Ary da Silva Costa,M,1984-12-30 00:00:00,Marta de Oliveira,F,1981-04-08 00:00:00,2018-01-25 00:00:00
2017-07-04,2017-07-04,00:13:50,203,146,12,Encerrado,12,146,203,0,Emitir certificado,Suporte sem cadastro (ID 146),,,João Negrelli,M,1986-06-22 00:00:00,2019-02-02 00:00:00
2017-07-04,2017-07-05,00:03:54,134,17,1,Aguardando resposta do usuário,1,17,134,1,Conexão lenta,Eric Amante,M,1998-08-05 00:00:00,Fernanda Gonçalves,F,1987-06-07 00:00:00,2019-02-19 00:00:00
2017-07-04,2017-07-06,00:02:28,267,46,9,Encerrado,9,46,267,2,Tempo de resposta,Suporte sem cadastro (ID 46),,,Luis Morgado,M,1991-10-13 00:00:00,2019-02-19 00:00:00
2017-07-04,2017-07-09,00:06:10,176,272,1,Cancelado,1,272,176,5,Conexão lenta,Suporte sem cadastro (ID 272),,,Igor de Rezende,M,2000-03-13 00:00:00,2019-05-08 00:00:00
2017-07-04,2017-07-07,00:08:12,11,155,17,Aguardando resposta do usuário,17,155,11,3,Falha no Excel,Suporte sem cadastro (ID 155),,,Amanda Ferreira,F,1995-08-12 00:00:00,2018-02-28 00:00:00
2017-07-04,2017-07-04,00:01:52,125,118,14,Aguardando resposta do usuário,14,118,125,0,Alterar senha,Suporte sem cadastro (ID 118),,,Elvis Macedo,M,1992-06-12 00:00:00,2018-05-12 00:00:00
2017-07-04,2017-07-04,00:12:02,146,200,15,Cancelado,15,200,146,0,Página indisponível,Suporte sem cadastro (ID 200),,,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2017-07-04,2017-07-04,00:01:55,165,19,5,Encerrado,5,19,165,0,Problema com pagamento,Gabriel Viana,M,1982-07-01 00:00:00,Guilherme Delgado,M,1985-11-17 00:00:00,2017-07-15 00:00:00
2017-07-05,2017-07-05,00:02:44,24,34,12,Aguardando resposta do usuário,12,34,24,0,Emitir certificado,Matheus Rubio,M,1990-12-26 00:00:00,André dos Santos Pereira Brito,M,1996-03-21 00:00:00,2019-01-05 00:00:00
2017-07-05,2017-07-05,00:01:11,243,21,8,Encerrado,8,21,243,0,Renovação de contrato,Higor Frossard,M,1990-10-10 00:00:00,Lígia Fernandes Filardi,F,1988-11-01 00:00:00,2019-04-03 00:00:00
2017-07-05,2017-07-06,00:03:43,74,14,10,Encerrado,10,14,74,1,Alterar perfil de usuário,Daniel Garcia,M,2000-04-02 00:00:00,Camilla Ferraz,F,2000-01-05 00:00:00,2018-01-18 00:00:00
2017-07-05,2017-07-08,00:02:56,123,20,10,Encerrado,10,20,123,3,Alterar perfil de usuário,Giuseppe Fernandes,M,1997-07-16 00:00:00,Elaine de Aragao,F,1996-04-13 00:00:00,2019-12-17 00:00:00
2017-07-05,2017-07-06,00:05:07,79,222,10,Aguardando resposta do usuário,10,222,79,1,Alterar perfil de usuário,Suporte sem cadastro (ID 222),,,Carolina Araujo Sagrillo,F,1999-06-15 00:00:00,2019-09-15 00:00:00
2017-07-05,2017-07-09,00:01:23,281,11,2,Encerrado,2,11,281,4,Problema com login,Bruna Rocha de Carvalho,F,1989-04-14 00:00:00,Luíza Roussef,F,1984-11-29 00:00:00,2019-04-30 00:00:00
2017-07-05,2017-07-14,00:12:39,312,358,17,Encerrado,17,358,312,9,Falha no Excel,Suporte sem cadastro (ID 358),,,Marta de Oliveira,F,1981-04-08 00:00:00,2018-01-25 00:00:00
2017-07-05,2017-07-06,00:11:02,132,5,2,Encerrado,2,5,132,1,Problema com login,Ananda Garcia Soares,F,1989-08-24 00:00:00,Fernanda Castro Morett Ceppas,F,1996-10-28 00:00:00,2018-05-23 00:00:00
2017-07-05,2017-07-05,00:02:56,399,66,17,Cancelado,17,66,399,0,Falha no Excel,Suporte sem cadastro (ID 66),,,Renata Lopes de Oliveira,F,1981-08-20 00:00:00,2018-08-11 00:00:00
2017-07-05,2017-07-05,00:02:17,80,71,6,Encerrado,6,71,80,0,Recursos não disponíveis,Suporte sem cadastro (ID 71),,,Carolina Calafate,F,1989-07-04 00:00:00,2018-08-01 00:00:00
